SE folder,Model,Train sample size,Error distance (50%) mm,Error distance (90%) mm,Error distance (95%) mm,Error distance (99%) mm,Error distance (avg) mm,Error std mm,oks mAP,Dataset
sample_efficiency_plantwise_split_rice_3do_main,sample_efficiency_plantwise_split_rice_3do_main\n=0600.rep=2\models\230425_184758.multi_instance.n=695,600,0.6048355832405827,3.34728051145233,8.602739134006136,35.75801296462005,2.158290625437638,6.058760941273654,0.07166022336793174,"Rice (3 DAG, crown)"
sample_efficiency_plantwise_split_rice_3do_main,sample_efficiency_plantwise_split_rice_3do_main\n=0700.rep=0\models\230426_110846.multi_instance.n=795,700,0.5467304389856269,6.1322348220932446,19.979408933003924,48.35958654350054,3.2111598092819564,8.653009000837677,0.07376145736550184,"Rice (3 DAG, crown)"
sample_efficiency_plantwise_split_rice_3do_main,sample_efficiency_plantwise_split_rice_3do_main\n=0700.rep=1\models\230426_143855.multi_instance.n=795,700,0.6721102437433797,5.01132700851904,10.548451776622894,43.5634746515587,2.6482696123154814,7.137639626000306,0.06011439790032903,"Rice (3 DAG, crown)"
sample_efficiency_plantwise_split_rice_3do_main,sample_efficiency_plantwise_split_rice_3do_main\n=0700.rep=2\models\230427_092022.multi_instance.n=795,700,0.692647337750463,4.613503746575651,9.19242140154652,40.22929932144745,2.392383485939977,6.623441446099484,0.07426252820565231,"Rice (3 DAG, crown)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0005.rep=0\models\230508_165340.multi_instance.n=65,5,0.784646301155517,10.379661101300107,16.741258059552873,31.936881219037815,3.294075133964828,6.3680636196827,0.00044257057284675835,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0005.rep=1\models\230508_171758.multi_instance.n=65,5,1.3045243827909356,15.041949757045705,24.92386922035798,41.574013306312445,5.212556245109348,8.917595948034853,0.0013159540410275603,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0005.rep=2\models\230508_173404.multi_instance.n=65,5,1.9628320720894332,18.222486651922903,24.663313648509735,39.62064631873,6.043218135845055,9.178505100664415,0.0004140399345069066,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0010.rep=0\models\230508_174523.multi_instance.n=70,10,0.7113002132609749,10.01468869518913,18.127029864316366,29.731170551080535,3.3686961400359277,6.4256073824271525,0.003163211536006371,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0010.rep=1\models\230508_175755.multi_instance.n=70,10,1.2028061452574672,13.36869309805989,20.567195999124262,39.89861898508775,4.583762268309736,8.18652020882917,0.0020481953530981324,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0010.rep=2\models\230508_180655.multi_instance.n=70,10,0.930097023103995,11.18501447319931,18.932705002241825,35.887469486394984,3.9555752562805324,7.287692226693622,0.002519932912376871,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0020.rep=0\models\230508_181736.multi_instance.n=80,20,0.7286638248242246,10.417243314574685,18.241899543717693,36.48786314859025,3.5371493905664777,7.187670327380594,0.003950110450728913,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0020.rep=1\models\230508_183502.multi_instance.n=80,20,0.6819203881691063,10.045502438861979,17.596683905217333,35.886482769135,3.5401935656613834,7.15342933161071,0.004078211548233068,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0020.rep=2\models\230508_184447.multi_instance.n=80,20,0.551146435258645,8.216049882858483,15.724181623608965,33.77237719599379,2.9486632677296423,6.552403416933651,0.008948423483117895,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0050.rep=0\models\230508_185958.multi_instance.n=110,50,0.4683176070317216,6.768908072865287,14.586684863941052,31.661710906553978,2.6359924122861464,6.307182054453745,0.00956961564251818,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0050.rep=1\models\230508_191333.multi_instance.n=110,50,0.46282780006373336,7.253129029597892,15.15813099566703,35.23503642055944,2.873756562193128,7.166836215178733,0.012805348236058446,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0050.rep=2\models\230508_192836.multi_instance.n=110,50,0.4707133825570307,7.477214826866548,14.168229627411462,31.84385874651228,2.718246086004422,6.05552632820746,0.012535274392555862,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0100.rep=0\models\230508_194146.multi_instance.n=160,100,0.38836130433972615,7.537945728902663,16.121280101402576,39.53437564695701,2.8596720125488866,7.704202557284193,0.011136258044795583,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0100.rep=1\models\230508_195924.multi_instance.n=160,100,0.35997375468103143,5.438451429353278,12.772663802538277,30.119599621180708,2.293423825233331,5.840475348414837,0.01659694877202128,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0100.rep=2\models\230508_201642.multi_instance.n=160,100,0.4236146075400308,7.80913319018699,17.474867835965636,32.11056090189357,2.9651777011334275,7.167659230316758,0.014191247883923916,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0200.rep=0\models\230508_203723.multi_instance.n=260,200,0.3595109820925752,6.467002472067677,13.823505972374148,31.62217519133206,2.481974912637637,6.562365805922043,0.018229684341091953,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0200.rep=1\models\230508_210243.multi_instance.n=260,200,0.38737173769716254,6.996481315392779,15.396794431746901,39.44145685252094,2.832581759377464,7.4673783871273285,0.015637747116622892,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0200.rep=2\models\230508_212234.multi_instance.n=260,200,0.35953068575451413,6.09840201138635,13.652364239417059,32.95650914670962,2.402107315329919,6.459684186662865,0.023444768034705347,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0300.rep=0\models\230508_214037.multi_instance.n=360,300,0.3269200099481648,5.892285770154159,14.505618212321576,31.816587641286198,2.3818526969915492,6.088767650656827,0.022095447033775514,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0300.rep=1\models\230508_215844.multi_instance.n=360,300,0.33527117119445,6.296921269964833,13.703410456388218,32.00833823692274,2.4430315413119894,6.290988405607522,0.02151669468232565,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0300.rep=2\models\230508_221935.multi_instance.n=360,300,0.3331125714074194,7.156246516959697,15.788880710521612,31.24318081132147,2.543661715168971,6.104373044950719,0.02216610449793022,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0400.rep=0\models\230508_224639.multi_instance.n=440,400,0.32326340948577376,5.634553883912122,13.625399089042936,31.415991358469803,2.354209960084174,6.101708340960164,0.02512127709355947,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0400.rep=1\models\230508_231026.multi_instance.n=440,400,0.3370437551721908,7.5002616751915845,13.424718729961832,34.85807526768928,2.5894389785919714,6.823233799025885,0.02520046118183408,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_lr,sample_efficiency_plantwise_split_soy_lr\n=0400.rep=2\models\230508_233146.multi_instance.n=440,400,0.33757089602323487,6.328439721769787,15.7579694788346,33.45203249316673,2.6179428520200756,7.191620547465531,0.02202130071415547,"Soybean (5-8 DAG, lateral)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0005.rep=0\models\230428_165438.multi_instance.n=176,5,5.455229083043309,13.673119395106786,17.456345427013492,32.42163094748437,6.980944862757754,6.866992450686546,0.0022002200220021992,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0005.rep=1\models\230428_170321.multi_instance.n=176,5,5.8897192305443555,15.228127432043332,20.306399982791717,27.26745989330616,7.064117934387821,6.1688830481539085,0.0029702970297029695,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0005.rep=2\models\230501_090057.multi_instance.n=176,5,5.5945952735361475,17.972091530769955,23.46603942963116,32.72619316401524,7.891117767818659,7.603861565201734,0.0023679867986798673,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0010.rep=0\models\230502_104706.multi_instance.n=181,10,3.432063337096151,11.310964967097615,14.51174262532481,20.308510042051175,5.108410402092376,4.829195433919024,0.0039603960396039604,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0010.rep=1\models\230502_120631.multi_instance.n=181,10,4.491038168653851,18.30421695703788,25.79072445052807,37.5211883479435,7.608503195759669,8.47914502024437,0.0029349363507779344,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0010.rep=2\models\230502_152452.multi_instance.n=181,10,4.471292972995916,14.301830094542664,18.67045282523332,31.096642694935568,6.394465953676507,7.662566517709219,0.0069702970297029695,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0020.rep=0\models\230502_155801.multi_instance.n=191,20,3.2595836490313066,12.6580060875306,16.759863616977224,33.92221408477147,5.297607903774151,6.3067701574158574,0.01261067332205663,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0020.rep=1\models\230502_161749.multi_instance.n=191,20,4.0201850935693,14.307455758818355,19.956587734476372,43.53873492645843,6.124493309887607,7.599510692868992,0.030197213090433574,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0020.rep=2\models\230502_164625.multi_instance.n=191,20,3.1874105906087173,14.139695093871968,22.402428623088696,41.89377424392042,6.168723429859228,8.219717233694865,0.007854285428542855,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0050.rep=0\models\230502_170613.multi_instance.n=221,50,2.9287523710239207,11.090212738871125,19.770481944155986,40.8299238075863,5.283767738511163,7.759094404808002,0.032299098703841164,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0050.rep=1\models\230502_171509.multi_instance.n=221,50,2.2638989815370123,8.795701808574425,13.046669060082639,29.314438962065843,4.107957773153905,6.013513122839176,0.06572979628072823,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0050.rep=2\models\230503_101349.multi_instance.n=221,50,2.241996195456211,10.207588312918956,15.479990683434169,40.77048058042554,4.544780666443671,7.126546611425192,0.07334981842513257,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0100.rep=0\models\230503_103315.multi_instance.n=271,100,1.8720214968373778,8.737578955570111,15.262157872823442,49.63060549771295,4.4278885316503835,8.674100274215247,0.09836409153030157,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0100.rep=0\models\230503_141120.multi_instance.n=271,100,1.9645997506418407,9.601783209064358,19.630558194429067,53.758809546526116,4.9211832535689854,9.462465558945674,0.11151334225441902,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0100.rep=1\models\230503_105039.multi_instance.n=271,100,2.1495400888172287,8.068257934376842,11.975319557183015,21.131917227976864,3.5561503714419804,4.291856206589985,0.1006728026818445,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0100.rep=1\models\230503_155742.multi_instance.n=271,100,2.266458433998552,8.433087590347203,12.590934469283678,25.456185872575457,3.8867236240202847,5.42127737132968,0.07060098848544603,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0100.rep=2\models\230503_110720.multi_instance.n=271,100,1.9550926466716798,6.969443768988941,11.368417328787997,22.89516329239565,3.330596591326077,4.453779437583231,0.12097879159829929,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0100.rep=2\models\230503_162908.multi_instance.n=271,100,1.9789028350761042,8.595350808830547,17.95833633519844,37.63637268787691,4.414414804274103,8.16835768558552,0.11854897818843992,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0200.rep=0\models\230504_095958.multi_instance.n=371,200,1.6380866655344326,7.530156639420547,11.711049050838994,49.84325304286899,3.8155804829381466,8.481100809061624,0.14755317651185712,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0200.rep=1\models\230504_142001.multi_instance.n=371,200,1.745600330538458,6.590483232803787,11.236500243293678,23.37828810219861,3.164897803702081,4.972682047610175,0.14055915111322706,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0200.rep=2\models\230504_152703.multi_instance.n=371,200,1.6104959849581313,7.083226267261159,12.087992713914364,63.851086017718416,3.983652957038137,9.723226190759078,0.17189365756062713,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0400.rep=0\models\230504_165007.multi_instance.n=571,400,1.7946635502645099,6.778486305012076,8.688864565181516,17.65709320318335,2.8754473583633424,3.397485991504552,0.15691686986770106,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0400.rep=1\models\230504_171222.multi_instance.n=571,400,1.6697605448076889,7.732198750147078,11.960186000121954,22.114591883232087,3.20783009688783,4.399055798695069,0.18070629983754768,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0400.rep=2\models\230504_233827.multi_instance.n=571,400,1.2913378094586847,6.820595561197975,10.805192618895484,32.78763698292184,3.125011022354399,5.804648985240352,0.2383736159252124,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0600.rep=0\models\230505_123418.multi_instance.n=771,600,1.4804498670383572,6.251220955289435,8.825803166668203,17.033275580146555,2.6119087986982787,3.360412987823759,0.20978665719751194,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0600.rep=1\models\230505_131551.multi_instance.n=771,600,1.495131929991311,6.167285073881603,8.23653850453058,16.199685087389405,2.581590320100916,3.289764167269064,0.17785108013182901,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0600.rep=2\models\230508_095801.multi_instance.n=771,600,1.5495274230269926,6.453429697725119,9.726309508423709,18.39916808465933,2.8339684088232606,3.6318653689996965,0.17605407248731347,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0800.rep=0\models\230508_103830.multi_instance.n=971,800,1.4406918917032108,6.179887938062634,9.587871607290293,27.45854519925541,2.9885858731855914,5.334090457887255,0.22267868668834354,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0800.rep=1\models\230508_110318.multi_instance.n=971,800,1.7120502841808178,6.58228726069253,10.44918314033649,17.428521264087816,2.8566595409794497,3.622675499064761,0.16064051730909704,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=0800.rep=2\models\230508_111941.multi_instance.n=971,800,1.52958199416402,7.17524183652672,9.696946166524311,18.64773835672718,2.845954033683688,3.6027341050935213,0.19456731092819207,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=1000.rep=0\models\230508_113848.multi_instance.n=1171,1000,1.377664921240016,6.277830535743913,9.236975547060757,17.549449752345485,2.6502780998717426,3.5097030052083302,0.1933532796862904,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=1000.rep=1\models\230508_115911.multi_instance.n=1171,1000,1.575111817730765,6.561538494968285,11.445046907089148,20.611292585406545,3.020120297292613,4.267564955322704,0.17483811784923103,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=1000.rep=2\models\230508_122222.multi_instance.n=1171,1000,1.5451788732492329,6.042688599220864,8.72534724458224,15.906619556668948,2.5657716343614982,3.227463480967976,0.20172277175474396,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=1200.rep=0\models\230508_124427.multi_instance.n=1276,1200,1.5211678273450508,6.054480374605454,8.632856073785748,17.58354837301485,2.693358657272435,3.4967951841310687,0.20253768082831572,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=1200.rep=1\models\230508_131017.multi_instance.n=1276,1200,1.5741173971424514,6.872400590885636,10.613994612114107,19.79741927658151,2.8850634417363734,3.9227227591782827,0.1852816964318734,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_soy_pr,sample_efficiency_plantwise_split_soy_pr\n=1200.rep=2\models\230508_133628.multi_instance.n=1276,1200,1.6982671097962143,6.861419750420335,9.89641651580578,17.451803827455993,2.8468350635025845,3.5744699549352767,0.18801235835903315,"Soybean (5-8 DAG, primary)"
sample_efficiency_plantwise_split_arabidopsis_7dap_lr,sample_efficiency_plantwise_split_arabidopsis_7dap_lr\n=0005.rep=0\models\230619_160454.multi_instance.n=36,5,4.670473560807511,12.173646936818205,13.733589359051548,18.20390537900738,5.820362523709892,4.195166506821572,0.0,"Arabidopsis (7 DAG, lateral)"
sample_efficiency_plantwise_split_arabidopsis_7dap_lr,sample_efficiency_plantwise_split_arabidopsis_7dap_lr\n=0005.rep=1\models\230619_161155.multi_instance.n=36,5,3.1325241093798613,7.826994270989402,9.063860669071671,12.978810403838263,3.914282614318283,2.9173165581297438,0.0,"Arabidopsis (7 DAG, lateral)"
sample_efficiency_plantwise_split_arabidopsis_7dap_lr,sample_efficiency_plantwise_split_arabidopsis_7dap_lr\n=0005.rep=2\models\230619_161926.multi_instance.n=36,5,3.655861176890835,8.496643359444844,11.224227162393248,13.803494519719047,4.355463915959082,3.2061814980585526,0.0,"Arabidopsis (7 DAG, lateral)"
sample_efficiency_plantwise_split_arabidopsis_7dap_lr,sample_efficiency_plantwise_split_arabidopsis_7dap_lr\n=0010.rep=0\models\230619_162658.multi_instance.n=41,10,3.93614465163881,8.095515220687952,10.335479091322464,15.085331416164541,4.599766044042941,3.022355908893512,0.0,"Arabidopsis (7 DAG, lateral)"
sample_efficiency_plantwise_split_arabidopsis_7dap_lr,sample_efficiency_plantwise_split_arabidopsis_7dap_lr\n=0010.rep=1\models\230619_163355.multi_instance.n=41,10,3.3915425675743767,7.711955414262811,8.90511246364941,11.415537514245987,3.940066376673883,2.6982427380701464,0.0,"Arabidopsis (7 DAG, lateral)"
sample_efficiency_plantwise_split_arabidopsis_7dap_lr,sample_efficiency_plantwise_split_arabidopsis_7dap_lr\n=0010.rep=2\models\230619_164018.multi_instance.n=41,10,2.7994817825218936,6.668471629165903,8.712233125353308,10.263759904912739,3.3689117124832175,2.471556385695642,0.0,"Arabidopsis (7 DAG, lateral)"
sample_efficiency_plantwise_split_arabidopsis_7dap_lr,sample_efficiency_plantwise_split_arabidopsis_7dap_lr\n=0020.rep=0\models\230619_164726.multi_instance.n=51,20,2.934407826767827,8.903817444981158,11.226178546300726,16.848291540576213,4.104598962894586,3.7320352733530613,0.0,"Arabidopsis (7 DAG, lateral)"
sample_efficiency_plantwise_split_arabidopsis_7dap_lr,sample_efficiency_plantwise_split_arabidopsis_7dap_lr\n=0020.rep=1\models\230619_165358.multi_instance.n=51,20,2.1569236239620952,7.05054567896541,8.794251730488801,12.806144770084025,3.103527958702625,2.8357837553153957,0.0,"Arabidopsis (7 DAG, lateral)"
sample_efficiency_plantwise_split_arabidopsis_7dap_lr,sample_efficiency_plantwise_split_arabidopsis_7dap_lr\n=0020.rep=2\models\230619_170153.multi_instance.n=51,20,2.1342733899473405,6.975303829891766,8.992455054659215,15.608415214964765,3.052888353694806,3.0896825437725566,0.0,"Arabidopsis (7 DAG, lateral)"
sample_efficiency_plantwise_split_arabidopsis_7dap_lr,sample_efficiency_plantwise_split_arabidopsis_7dap_lr\n=0050.rep=0\models\230619_170828.multi_instance.n=81,50,2.215839283157263,5.999458887148756,8.04588417602456,11.263212188065145,2.9670272465100065,2.5281264346702192,0.0,"Arabidopsis (7 DAG, lateral)"
sample_efficiency_plantwise_split_arabidopsis_7dap_lr,sample_efficiency_plantwise_split_arabidopsis_7dap_lr\n=0050.rep=1\models\230619_171717.multi_instance.n=81,50,1.2016909319185827,6.323840772253538,8.046122900439347,13.387907979493892,2.420184932556344,2.801103186355714,0.0,"Arabidopsis (7 DAG, lateral)"
sample_efficiency_plantwise_split_arabidopsis_7dap_lr,sample_efficiency_plantwise_split_arabidopsis_7dap_lr\n=0050.rep=2\models\230619_172603.multi_instance.n=81,50,1.4744494417338414,6.043391647850751,8.4473089595552,13.161152374441146,2.449063282507057,2.7504314196425463,0.0,"Arabidopsis (7 DAG, lateral)"
